,text,label
60,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986838_001_20240905225620066.jpg?type=w647""/></span></span><em class=""img_desc"">하이브 레이블즈(HYBE LABELS)</em></span>",2
61,하이브와 게펜 레코드의 글로벌 걸그룹 KATSEYE(캣츠아이)가 미국 빌보드 메인 차트에 2주 연속 이름을 올렸다.,2
62,"4일(현지시간) 발표된 미국 빌보드 최신 차트(9월 7일 자)에 따르면 KATSEYE(다니엘라, 라라, 마농, 메간, 소피아, 윤채)의 첫 번째 EP ‘SIS (Soft Is Strong)’가 ‘빌보드 200’ 199위에 자리했다. 이 앨범은 앞서 동 차트에 119위(8월 31일 자)로 입성한 바 있다.",2
63,"KATSEYE는 빌보드 ‘이머징 아티스트(Emerging Artist)’ 8위를 차지했다. 지난주 1위로 직행한데 이어 2주째 톱(TOP)10을 유지하며, 전 세계적으로 주목받는 ‘라이징 스타’임을 증명했다. ‘이머징 아티스트’ 톱10 내 걸그룹은 KATSEYE가 유일하다.",2
64,KATSEYE 인기 상승세는 세계 최대 음악 스트리밍 플랫폼 스포티파이에서 더욱 도드라진다. ‘SIS (Soft Is Strong)’ 더블 타이틀곡 중 하나인 ‘Touch’가 스포티파이 ‘데일리 톱 송 글로벌’(9월 3일 자) 146위에 랭크됐다. 지난 8월 27일 자 차트에 198위로 첫 진입한 지 약 1주일 만에 무려 52계단 순위가 껑충 뛰었다.,2
65,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986838_002_20240905225620120.jpg?type=w647""/></span></span><em class=""img_desc"">하이브 레이블즈(HYBE LABELS)</em></span>",2
66,KATSEYE는 하이브와 게펜 레코드의 서바이벌 오디션 프로젝트 ‘더 데뷔: 드림아카데미’를 거쳐 탄생한 글로벌 걸그룹이다. 주류 팝시장인 미국 현지에서 데뷔한 이들을 통해 ‘K-팝 제작 시스템의 세계화’를 가늠할 수 있다.,2
67,‘Touch’는 중독성 강한 멜로디와 포인트 안무로 숏폼과 SNS 등에서 인기몰이 중이다. 실제 틱톡에는 ‘Touch’의 포인트 안무를 따라하는 콘텐츠가 11만 8000개(9월 4일 기준) 넘게 올라와 챌린지 붐이 일고 있다. 최근에는 ‘Touch’와 소녀시대의 히트곡 ‘Gee’를 조합한 ‘Touch x Gee’ 매시업 버전까지 등장해 이들 인기에 불을 지폈다.,2
68,손봉석 기자 paulsohn@kyunghyang.com</div></article>,2
69,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986832_001_20240905224712656.jpg?type=w647""/></span></span><em class=""img_desc"">판타지오</em></span>",2
70,"아이돌그룹 루네이트(LUN8, 판타지오 소속)가 미니 3집 활동을 성료했다.",2
71,루네이트(진수·카엘·타쿠마·준우·도현·이안·지은호·은섭)는 지난 4일 방송된 MBC M ‘쇼! 챔피언’을 끝으로 약 3주간의 세 번째 미니앨범 ‘AWAKENING’(어웨이크닝) 타이틀곡 ‘WHIP’(윕) 활동을 성공적으로 마쳤다.,2
72,"‘AWAKENING’은 루네이트가 지난 앨범에서 다뤄온 게임에서 벗어나 새로운 현실에 눈을 뜬 청춘 일탈을 담은 앨범이다. 타이틀곡 ‘WHIP’은 루네이트의 랩과 보컬, 저지 클럽 리듬과 펑키한 사운드가 경쾌한 푸른빛 계절감과 중독성을 전하는 곡이다.",2
73,매주 각종 음악 방송에 출연한 루네이트는 테크니컬한 무결점 군무와 일사불란한 퍼포먼스로 자유로운 라이딩을 구현했다. 루네이트만의 긍정적이고 신나는 에너지도 팬들의 눈과 귀를 시원하게 물들였다. 지난해 데뷔 앨범 ‘CONTINUE?’(컨티뉴?) 활동에 이어 올해 두 번째 여름 활동을 맞은 이들의 성장은 킬링 파트로 빼곡한 무대를 통해 드러났다.,2
74,루네이트는 힙하면서 청량한 콘셉트로 기존 활동과 또 다른 차원의 매력을 꺼냈다. 우월한 핏과 피지컬로 스트릿하면서 자유분방한 스타일링 소화한 멤버 전원의 하이클래스 비주얼도 글로벌 팬심을 깨웠다.,2
75,"활동 기간 루네이트는 활발한 ‘WHIP’ 댄스 챌린지와 더불어 페이스 캠 버전 ‘WHIP’ 안무 영상, 수록곡 ‘Life is A Movie’(라이프 이즈 어 무비) 셀피 버전 뮤직비디오, 메이크오버 콘텐츠 등을 연속 선보이고, 웹콘텐츠에 출연하며 무대 아래서도 팬들과 다양한 소통을 펼쳤다.",2
76,"루네이트는 이번 ‘AWAKENING’으로 전작인 미니 2집 ‘BUFF’(버프)보다 높은 자체 최고 초동 음반 판매량을 기록하며 2연속 ‘커리어 하이’를 경신했다. 또 싱가포르와 덴마크 1위를 비롯한 아이튠즈 6개 지역 톱 앨범 차트인, 써클차트 데일리 리테일 앨범 차트 1위를 달성했으며, SBS M ‘더쇼’에서 1위 후보에 오르는 등 국내외 성과로 쾌속 상승세를 증명했다.",2
77,"미니 3집 활동을 마친 루네이트는 5일 소속사 판타지오를 통해 “3주라는 시간이 짧은 시간은 아니었는데 순식간에 지나가 버려서 놀랐다. 지금까지 보여드린 청량하고 밝은 모습보다 조금 더 성숙하고 성장한 루네이트를 보여드리려고 노력했는데 많은 분께서 좋아해 주셔서 열심히 한 보람을 느꼈다”라는 소감을 전했다. 이어 “이번 활동을 너무 재미있게 해서 그런지 아쉽지만, 더 멋있는 모습으로 돌아올 루네이트 앞으로 많은 기대 부탁드린다”며 향후 활동에 대한 기대감을 덧붙였다.",2
78,루네이트는 계속해서 다양한 방식으로 팬들과 만남을 이어갈 예정이다.,2
79,손봉석 기자 paulsohn@kyunghyang.com</div></article>,2
80,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986829_001_20240905225615327.jpg?type=w647""/></span></span><em class=""img_desc"">빌리프랩(BELIFT LAB)</em></span>",2
81,아이돌그룹 엔하이픈(ENHYPEN)이 미국 빌보드 메인 차트에 장기간 이름을 올리며 글로벌 인기를 뽐내고 있다.,2
82,"4일(현지시간) 미국 빌보드가 발표한 최신 차트(9월 7일 자)에 따르면 엔하이픈(정원, 희승, 제이, 제이크, 성훈, 선우, 니키) 정규 2집 ‘ROMANCE : UNTOLD’가 ‘빌보드 200’ 134위를 차지했다. 이로써 이 앨범은 ‘빌보드 200’에 엔하이픈 자체 최고 순위인 2위(7월 27일 자)로 진입한 이래 7주 연속 차트인했다.",2
83,또 ‘ROMANCE : UNTOLD’는 세부 앨범차트에서 7주 연속 10위권을 유지했다. 이 앨범은 ‘월드 앨범’에서 3위를 차지했고 ‘톱 앨범 세일즈’와 ‘톱 커런트 앨범 세일즈’에서 나란히 9위에 자리했다. 엔하이픈은 여러 앨범차트에서 두각을 보이며 ‘아티스트 100’ 74위에 랭크됐다.,2
84,엔하이픈은 내달 5~6일 고양종합운동장 주경기장에서 ‘ENHYPEN WORLD TOUR ‘WALK THE LINE’’을 개최한다. 이를 통해 엔하이픈은 데뷔 후 처음 국내 스타디움 무대에 서게 된다.,2
85,손봉석 기자 paulsohn@kyunghyang.com</div></article>,2
86,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986826_001_20240905221112356.jpg?type=w647""/></span></span><em class=""img_desc"">플레디스 엔터테인먼트</em></span>",2
87,가수 백호가 신곡을 발매하자마자 국내 주요 음원 차트 1위를 차지했다.,2
88,백호는 지난 4일 신곡 ‘Nutty Nutty (Feat. 제시)’를 공개했다. 이 곡은 발매 2시간 만에 벅스의 실시간 차트 정상을 밟으며 ‘섹시 백’의 귀환을 알렸다. 또한 이 곡은 5개 국가 및 지역의 아이튠즈 ‘톱 송’ 차트에도 진입했다.,2
89,‘Nutty Nutty (Feat. 제시)’는 속도감 있게 전개되는 이국적이고 화려한 사운드가 특징인 곡이다. 파워풀한 비트 위에 백호와 제시의 목소리가 맞물려 중독성 강한 댄스 트랙을 완성했다. ‘Nutty Nutty’라는 가사가 반복되는 후렴은 흥겨운 파티 분위기를 연상시킨다.,2
90,"팬들 반응도 예사롭지 않다. 주요 온라인 음원 사이트에는 “미친 중독성! 찰떡 궁합!”, “노래가 ‘우리의 파티는 이제 시작’이라고 말하는 것 같다”, “수능 금지곡이 탄생했다”, “이 곡을 들으면 순둥이도 ‘핫 가이’, ‘핫 걸’이 될 수 있다” 등 다양한 감상평이 쏟아졌다. ‘독보적 섹시 아이콘’ 백호와 ‘음원 강자’ 제시가 만나 중독성 강한 파티 음악을 탄생시켰다는 평가도 줄을 이었다.",2
91,"백호는 댄서 가비, 가수 이채연 등과 함께한 댄스 챌린지를 연이어 공개하며 신곡을 향한 관심에 불을 지피고 있다. 그는 신곡과 더불어 KBS2 ‘메소드클럽’을 통해서도 팬들을 만나며 ‘올라운드 아티스트’ 행보를 이어갈 예정이다.",2
92,손봉석 기자 paulsohn@kyunghyang.com</div></article>,2
93,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986824_001_20240905215911448.jpg?type=w647""/></span></span><em class=""img_desc"">스포티파이</em></span>",2
94,글로벌 오디오·음원 스트리밍 플랫폼 ‘스포티파이(Spotify)’가 리스너 청취 습관과 기분에 따라 플레이리스트를 구성하는 신규 기능인 ‘데이리스트(Daylist)’를 국내에 론칭했다.,2
95,"데이리스트는 리스너가 선호하는 분위기와 음악 청취 습관에 맞춰 고유한 플레이리스트를 구성해, 하루의 모든 생활 패턴을 반영한 특색 있고 개인화된 청취 경험을 제공한다. 이 기능은 리스너가 특정 시간대나 요일에 주로 듣는 음악을 분석해, 생활 패턴에 최적화된 곡을 추천한다.",2
96,"이용 방법은 간단하다. 스포티파이 모바일 앱 또는 웹에서 접속하거나 ‘데이리스트’를 검색하면 해당 기능을 시작할 수 있다. 데이리스트는 리스너의 청취 습관에 따라 하루에 여러 번 새로운 곡을 제안하며, 업데이트 주기는 모바일 앱에서 확인할 수 있다.",2
97,"또, 마음에 드는 플레이리스트는 메뉴를 탭해 저장할 수 있으며, 플레이리스트 스크린샷, 개인 스티커, 시간에 따라 그래픽이 변화하는 쉐어카드 등 다양한 방법으로 친구들과 공유할 수 있다.",2
98,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/144/2024/09/05/0000986824_002_20240905215911488.jpg?type=w647""/></span></span><em class=""img_desc"">스포티파이</em></span>",2
99,"데이리스트는 지난해 12월 일부 다른 국가에서 선공개된 이후, 스포티파이의 음악 ‘디깅(digging, 새로운 곡 발굴)’을 지원하는 주요 기능 중 하나로 자리잡았다. 선공개된 지역의 리스너 중 70%가 이 기능을 사용 중인 것으로 나타났으며, 현재까지 수백만 건의 플레이리스트 공유됐다. 이에 힘입어, 다른 지역에서도 올해 초부터 데이리스트 기능에 대한 문의가 약 118% 증가했다.",2
